TYPE	V001	V003	V004	V005	V006	V007	V008	V010	V011	V014	V015	V016	V017	V018	V019	V020	V021	V022	V023	V024	V025	V026	V027	V028	V029	V030	V031	V032	V032_R	V033	V034	V034_R	V035	V036	V037	V038	V039	V040	V041	V042	V043	V044	V045	V046	V047	V048	V049	V050	V051	V052	V053	V054	V055	V056	V057	V058	V059	V060	V061	V062	V063	V064	V065	V066	V067	V068	V069	V070	V071	V072	V073	V074	V075	V076	V077	V078	V079	V080	V081	V082	V083	V084	V085	V086	V087	V088	V089	V090	V091	V092	V093	V094	V095	V096	V097	V098	V099	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V234	V235	V236	V237	V238	V239	V240	V241	V242	V243	V244	V245	V246	V247	V248	V249	V250	V251	V252	V253	V254	V255	V256	V257	V258	V259	V260	V261	V262	V263	V264	V265	V266	V267	V268	V269	V270	V271
1	1	PFL068	 	HOLMES CORRECTIONAL INSTITUTION	3142 THOMAS DR	BONIFAY	FL	32425	4238	A	1	0	0	0	0	0	0	0	0	0	1	FAITH	1	 	3	1	HOLMES WORK CAMP (162)	2	1	1	2	1	 	2	2	1128	0	0	-9	-4	2	-9	-9	-9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	2	2017	1212	0	0	0	1212	0	0	0	0	0	0	0	452	0	588	0	163	0	0	0	6	0	1	0	2	0	0	0	 	1212	0	737	0	397	0	78	0	0	0	1212	0	1212	0	0	0	0	0	1212	0	1131	0	77	0	4	0	1212	0	131	0	0	0	6	0	79	0	0	0	46	0	PENDING DISCIP., INVEST., PROT.NEEDS, ETC.	131	0	1	0	1	0	0	0	0	0	0	0	0	0	 	1	0	1211	0	1210	0	1	0	WISCONSIN	1211	0	0	0	0	0	-9	-9	-9	1212	0	226	0	0	0	0	0	10	0	226	0	10	0	157	0	79	0	236	0	136	0	48	0	184	0	156	0	24	0	3	0	0	0	1	0	0	0	0	0	0	0	 	184	0	27	26	7	0	0	2193	0	3	0	12	0	61	0	73	0	1	0	1	0	0	0	0	0	1	0	0	0	0	 	1	0	0	0	0	0	1	0	0	0	0	1	FAITH & CHARACTER	0	1	1	1	1	0	1	0	0	0	 	0
1	1	FIL117	 	PEKIN FCI AND SCP	2600 S 2ND ST	PEKIN	IL	61554	8297	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	1	1	3	3	2	 	2	2	972	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	972	0	242	0	1214	0	0	0	0	0	0	0	525	0	515	0	122	0	46	0	6	0	0	0	0	0	0	0	 	1214	0	7	0	937	0	270	0	0	0	1214	0	1139	0	69	0	6	0	1214	0	1178	0	36	0	0	0	1214	0	67	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	1204	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	1	0	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	3	0	6	1214	0	249	0	-1	-4	2	0	-1	-4	251	0	-1	-4	186	0	65	0	251	0	103	0	20	0	123	0	102	0	12	0	7	0	1	0	0	0	0	0	1	0	0	0	 	123	0	-1	-1	-1	-9	-9	165	0	0	0	1	1	14	0	15	0	0	0	1	0	0	0	0	1	1	0	0	0	0	 	1	1	1	1	0	1	1	1	1	1	1	0	 	-4	1	1	1	1	1	1	1	0	0	 	0
1	1	PIL054	 	VANDALIA CORRECTIONAL CENTER	RT. 51 NORTH, BOX 500	VANDALIA	IL	62471	 	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	2	1	1	4	3	 	2	2	1310	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1221	0	0	0	1221	0	0	0	0	0	0	0	506	0	572	0	136	0	0	0	5	0	0	0	0	0	2	0	Other	1221	0	0	0	0	0	1221	0	0	0	1221	0	1083	0	138	0	0	0	1221	0	-1	-4	-1	-4	-1	-4	-1	-4	8	0	0	0	0	0	4	0	0	0	4	0	TEMPORARY CONFINEMENT	8	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	-1	-4	-1	-4	-9	-9	-9	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	357	0	-1	-4	-1	-4	-1	-4	357	0	-1	-4	-1	-4	251	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	251	0	118	70	57	-9	-9	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	1	0	0	0	0	1	1	0	1	0	0	 	1	1	1	1	0	1	1	1	1	1	1	0	 	0	1	1	1	0	0	1	1	0	0	 	0
1	1	FSC275	 	ESTILL FCI AND SCP	100 PRISON ROAD	ESTILL	SC	29918	 	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	1	1	1	3	2	 	2	2	1024	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1224	0	0	0	1224	0	0	0	0	0	0	0	282	0	626	0	294	0	15	0	7	0	0	0	0	0	0	0	 	1224	0	14	0	919	0	291	0	0	0	1224	0	1198	0	16	0	10	0	1224	0	1121	0	103	0	0	0	1224	0	116	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	1213	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	1	0	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	0	0	10	1224	0	243	0	-1	-4	4	0	-1	-4	247	0	-1	-4	167	0	80	0	247	0	87	0	26	0	113	0	32	0	79	0	2	0	0	0	0	0	0	0	0	0	0	0	 	113	0	-1	-1	-1	-9	-9	206	0	1	0	0	0	13	0	13	0	0	0	1	0	0	1	0	1	1	0	0	0	0	 	1	1	1	1	0	1	1	1	1	0	1	0	 	-4	1	1	1	1	1	1	1	0	0	 	0
1	1	PLA010	 	DAVID WADE CORRECTIONAL CENTER	670 BELL HILL RD	HOMER	LA	71040	2150	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	2	1	1	2	1	 	2	2	1350	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1224	0	0	0	1224	0	0	0	0	0	0	0	432	0	782	0	1	0	1	0	1	0	7	0	0	0	0	0	 	1224	0	306	0	878	0	40	0	0	0	1224	0	1224	0	0	0	0	0	1224	0	1219	0	5	0	0	0	1224	0	256	0	16	0	0	0	240	0	0	0	0	0	 	256	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1224	0	1224	0	0	0	 	1224	0	0	0	0	0	-9	-9	-9	1224	0	314	0	5	0	0	0	0	0	314	0	5	0	169	0	150	0	319	0	147	0	106	0	253	0	100	0	151	0	1	0	0	0	1	0	0	0	0	0	0	0	 	253	0	25	25	0	-9	-9	640	0	0	0	0	0	96	0	96	0	0	0	1	0	0	0	0	0	1	1	1	0	0	 	1	1	1	1	1	1	1	1	1	0	1	0	 	0	1	1	1	1	0	1	1	0	0	 	0
1	1	PSC007	 	EVANS CORRECTIONAL INSTITUTION	610 HIGHWAY 9 W	BENNETTSVILLE	SC	29512	2130	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	2	2	 	2	1	1	3	2	 	2	2	-1	-4	-9	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1226	0	0	0	1226	0	0	0	0	0	0	0	402	0	779	0	35	0	3	0	1	0	0	0	0	0	6	0	inmates do not ID with a-h	1226	0	6	0	1126	0	94	0	0	0	1226	0	1219	0	7	0	0	0	1226	0	1194	0	32	0	0	0	1226	0	70	0	11	0	11	0	13	0	0	0	35	0	investigation, Admin Hold, Temp Custody for meds	70	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1226	0	1225	0	1	0	Oklahoma	1226	0	0	0	0	0	-9	-9	-9	1226	0	164	0	1	0	0	0	0	0	164	0	1	0	64	0	101	0	165	0	50	0	62	0	112	0	19	0	87	0	1	0	4	0	0	0	0	0	1	0	0	0	 	112	0	20	14	0	-9	-9	-1	-4	0	0	3	0	13	0	16	0	0	0	1	0	0	0	0	1	1	0	1	0	0	 	1	1	1	1	0	1	1	1	0	0	1	0	 	0	1	1	1	0	0	1	1	0	0	 	0
1	1	PFL051	 	GADSDEN CORRECTIONAL FACILITY	6044 GREENSBORO HWY	QUINCY	FL	32351	9100	A	1	1	0	0	1	0	0	1	0	0	0	 	1	 	3	2	 	5	2	2	3	2	 	2	2	1250	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	1228	0	1228	0	0	0	0	0	0	0	908	0	280	0	34	0	3	0	0	0	0	0	0	0	3	0	Other	1228	0	0	0	424	0	793	0	11	0	1228	0	628	0	600	0	0	0	1228	0	1228	0	0	0	0	0	1228	0	15	0	0	0	9	0	6	0	0	0	0	0	 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1228	0	1228	0	0	0	 	1228	0	0	0	0	0	-9	-9	-9	1228	0	207	0	26	0	12	0	0	0	219	0	26	0	87	0	158	0	245	0	62	0	109	0	171	0	15	0	153	0	3	0	0	0	0	0	0	0	0	0	0	0	 	171	0	44	31	26	-9	-9	535	0	0	0	0	0	55	0	55	0	0	0	1	0	0	0	0	0	1	1	0	1	0	Classroom Facilitators, Medical Assistants, Certified Law Clerks, and Dog Handlers.	1	1	1	1	1	1	1	1	1	1	1	0	 	0	1	1	1	0	0	1	1	0	0	 	0
1	1	PGA047	 	DODGE SP	2971 OLD BETHEL CHURCH ROAD	CHESTER	GA	31012	 	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	2	1	1	3	2	 	2	2	1236	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1228	0	0	0	1228	0	0	0	0	0	0	0	398	0	746	0	75	0	0	0	4	0	0	0	4	0	1	0	 	1228	0	23	0	1121	0	84	0	0	0	1228	0	1218	0	10	0	0	0	1228	0	983	0	36	0	209	0	1228	0	50	0	-1	-4	-1	-4	-1	-4	-1	-4	-4	-4	 	50	0	82	0	0	0	58	0	23	0	0	0	1	0	 	82	0	1026	0	14	0	12	0	AL, FL, LA, OK, SC, TN	26	0	94	0	0	0	-9	-9	-9	1228	0	174	0	2	0	0	0	-4	-4	176	0	-4	-4	65	0	111	0	176	0	51	0	68	0	119	0	28	0	89	0	1	0	0	0	0	0	0	0	1	0	0	0	 	119	0	16	17	0	-9	-9	382	0	0	0	10	0	42	0	52	0	-4	-4	1	0	0	0	0	1	1	0	0	0	0	 	1	1	0	0	1	1	1	1	0	0	0	0	 	0	1	1	1	1	1	0	0	0	0	 	0
1	1	PKY039	 	ROEDERER CORR. COMPLEX	PO BOX 69	LA GRANGE	KY	40031	0069	A	1	1	1	0	0	0	0	0	0	0	0	 	3	 	3	2	 	2	1	1	3	2	 	2	2	1238	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1228	0	0	0	1228	0	0	0	0	0	0	0	908	0	285	0	13	0	1	0	0	0	5	0	16	0	0	0	 	1228	0	58	0	502	0	404	0	264	0	1228	0	1228	0	0	0	0	0	1228	0	1210	0	3	0	15	0	1228	0	16	0	0	0	12	0	1	0	0	0	3	0	Refusing housing assignment	16	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1228	0	1228	0	0	0	 	1228	0	0	0	0	0	-9	-9	-9	1228	0	208	0	0	0	0	0	0	0	208	0	0	0	127	0	81	0	208	0	81	0	29	0	110	0	93	0	11	0	5	0	0	0	1	0	0	0	0	0	0	0	 	110	0	34	23	0	-9	-9	179	0	1	0	20	0	108	0	128	0	0	0	1	0	0	0	0	0	1	1	1	1	0	Waste Water Operator Boiler Room Operator	1	1	1	0	0	1	1	1	1	1	0	0	 	0	1	1	1	1	1	1	1	0	0	 	0
1	1	PPA055	 	SCI CAMBRIDGE SPRINGS	451 FULLERTON AVE	CAMBRIDGE S	PA	16403	 	A	1	1	0	1	1	0	0	1	0	1	0	 	1	 	3	2	 	2	1	2	4	3	 	2	2	1349	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	0	0	1230	0	1230	0	0	0	0	0	0	0	817	0	303	0	84	0	3	0	10	0	0	0	0	0	13	0	other	1230	0	13	0	539	0	670	0	8	0	1230	0	1223	0	3	0	4	0	1230	0	1207	0	19	0	4	0	1230	0	10	0	0	0	0	0	4	0	0	0	6	0	various reasons	10	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1230	0	1230	0	0	0	 	1230	0	0	0	0	0	-9	-9	-9	1230	0	361	0	0	0	0	0	0	0	361	0	0	0	217	0	144	0	361	0	114	0	136	0	250	0	230	0	14	0	4	0	0	0	0	0	0	0	1	0	1	0	other	250	0	0	0	0	-9	-9	124	0	0	0	3	0	13	0	16	0	0	0	1	0	0	0	0	1	1	0	1	0	0	 	1	1	1	1	1	1	1	1	1	1	1	0	 	0	1	1	1	0	1	1	0	0	1	all correspondence courses are offered for various program	0
1	1	PSC013	 	LEE CORRECTIONAL INSTITUTION	990 WISACKY HWY	BISHOPVILLE	SC	29010	1775	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	2	2	 	2	1	1	2	1	 	2	2	-1	-4	-9	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1230	0	0	0	1230	0	0	0	0	0	0	0	289	0	886	0	43	0	0	0	0	0	0	0	0	0	12	0	inmates do not ID with a-h	1230	0	1048	0	170	0	12	0	0	0	1230	0	1230	0	0	0	0	0	1230	0	1191	0	39	0	0	0	1230	0	87	0	17	0	35	0	7	0	0	0	28	0	investigation, Admin Hold, Temp Custody for meds	87	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1230	0	1225	0	5	0	FL, NJ, OK, VA	1230	0	0	0	0	0	-9	-9	-9	1230	0	240	0	2	0	0	0	0	0	240	0	2	0	87	0	155	0	242	0	55	0	94	0	149	0	26	0	119	0	1	0	1	0	0	0	0	0	2	0	0	0	 	149	0	28	17	0	-9	-9	-1	-4	3	0	3	0	9	0	12	0	9	0	1	0	0	0	0	1	1	0	0	0	0	 	1	1	1	1	0	1	1	1	0	0	1	0	 	0	1	1	1	1	0	1	0	0	0	 	0
1	1	PNC002	 	ALEXANDER CORRECTIONAL INSTITUTION	633 OLD LANDFILL RD	TAYLORSVILLE	NC	28681	8420	A	1	1	0	1	1	0	0	0	0	1	0	 	5	 	2	2	 	2	1	1	2	1	 	2	2	1252	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1231	0	0	0	1231	0	0	0	0	0	0	0	603	0	576	0	21	0	25	0	4	0	0	0	0	0	2	0	Unknown	1231	0	730	0	244	0	257	0	0	0	1231	0	1228	0	3	0	0	0	1231	0	1220	0	11	0	0	0	1231	0	96	0	0	0	11	0	7	0	0	0	78	0	High sec. 1, mod 23 Restrictive 54, Max 1	96	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1231	0	1231	0	0	0	 	1231	0	0	0	0	0	-9	-9	-9	1231	0	445	0	0	0	0	0	0	0	445	0	0	0	310	0	135	0	445	0	286	0	76	0	362	0	290	0	45	0	14	0	1	0	5	0	0	0	5	0	2	0	Not assigned	362	0	70	50	0	-9	-9	1013	0	10	0	11	0	67	0	78	0	0	0	1	0	0	0	0	1	0	0	1	0	0	 	1	1	1	1	1	1	1	1	1	0	1	0	 	0	1	1	1	0	0	1	0	0	0	 	0
1	1	PAL041	 	VENTRESS CORRECTIONAL FACILITY	379 ALABAMA HIGHWAY 239 NORT	CLAYTON	AL	36016	 	A	1	1	0	1	1	0	0	0	0	0	0	 	1	 	3	2	 	2	1	1	3	2	 	2	2	1334	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1232	0	0	0	1232	0	0	0	0	0	0	0	514	0	706	0	0	0	0	0	0	0	0	0	0	0	12	0	Unknown	1232	0	5	0	837	0	390	0	0	0	1232	0	1228	0	4	0	0	0	1232	0	1035	0	46	0	151	0	1232	0	23	0	0	0	7	0	6	0	0	0	10	0	Investigative	23	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1232	0	1232	0	0	0	 	1232	0	0	0	0	0	-9	-9	-9	1232	0	170	0	0	0	0	1	0	0	170	0	0	0	96	0	74	0	170	0	93	0	56	0	149	0	9	0	138	0	2	0	0	0	0	0	0	0	0	0	0	0	 	149	0	23	20	0	-9	-9	818	0	0	0	38	0	187	0	225	0	1	0	1	0	0	0	0	1	1	0	1	0	0	 	1	1	1	1	1	1	1	1	0	0	1	0	 	0	0	0	0	0	0	0	0	0	0	 	1
1	1	PAL019	 	G.K. FOUNTAIN CORRECTIONAL FACILITY	9677 HIGHWAY 21	ATMORE	AL	36502	4271	A	1	1	0	1	0	0	0	0	0	0	0	 	1	 	3	2	 	2	1	1	3	2	 	1	2	1268	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1232	0	0	0	1232	0	0	0	0	0	0	0	463	0	760	0	8	0	0	0	1	0	0	0	0	0	0	0	 	1232	0	8	0	779	0	445	0	0	0	1232	0	1229	0	3	0	0	0	1232	0	1056	0	44	0	132	0	1232	0	54	0	4	0	0	0	31	0	0	0	19	0	Investigative	54	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1232	0	1232	0	0	0	 	1232	0	0	0	0	0	-9	-9	-9	1232	0	120	0	22	0	0	0	0	0	120	0	22	0	82	0	60	0	142	0	80	0	18	0	98	0	29	0	67	0	0	0	0	0	0	0	2	0	0	0	0	0	 	98	0	26	20	0	-9	-9	1780	0	0	0	22	0	109	0	131	0	0	0	1	0	0	0	0	0	1	0	1	0	0	 	1	1	1	0	0	0	0	1	0	0	0	0	 	0	1	1	1	1	0	1	0	0	0	 	0
1	1	PFL097	 	MAYO CORRECTIONAL INSTITUTION ANNEX	8784 W US 27	MAYO	FL	32066	3458	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	2	1	1	2	1	 	2	2	1345	0	0	-9	-4	2	-9	-9	-9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	2	2017	1232	0	0	0	1232	0	0	0	0	0	0	0	457	0	607	0	159	0	0	0	4	0	2	0	3	0	0	0	 	1232	0	629	0	425	0	177	0	1	0	1232	0	1232	0	0	0	0	0	1232	0	1121	0	107	0	4	0	1232	0	127	0	0	0	4	0	34	0	0	0	89	0	PENDING DISCIP., INVEST., PROT. NEEDS, ETC.	127	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1232	0	1230	0	2	0	WASHINGTON, NEW JERSEY	1232	0	0	0	0	0	-9	-9	-9	1232	0	235	0	0	0	0	0	8	0	235	0	8	0	159	0	84	0	243	0	138	0	55	0	193	0	171	0	12	0	9	0	1	0	0	0	0	0	0	0	0	0	 	193	0	30	27	13	-9	-9	1181	0	7	0	9	0	8	0	17	0	0	0	1	0	0	0	0	0	1	1	1	0	0	 	1	1	0	0	0	1	1	1	1	0	0	1	VICTIM AWARENESS, WELLNESS	0	1	1	1	0	0	1	0	0	1	COMPASS 100	0
1	1	PMO012	 	FULTON RECEPTION & DIAGNOSTIC CENTER	PO BOX 190	FULTON	MO	65251	0190	A	1	0	1	0	0	0	0	0	0	0	0	 	3	 	2	2	 	2	1	1	2	1	 	2	2	1302	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1232	0	0	0	1232	0	0	0	0	0	0	0	1012	0	186	0	28	0	3	0	0	0	0	0	0	0	3	0	DK	1232	0	108	0	278	0	556	0	290	0	1232	0	1232	0	0	0	0	0	1232	0	0	0	0	0	1232	0	1232	0	131	0	24	0	107	0	0	0	0	0	0	0	 	131	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1232	0	1232	0	0	0	 	1232	0	0	0	0	0	-9	-9	-9	1232	0	337	0	0	0	0	0	0	0	337	0	0	0	203	0	134	0	337	0	148	0	75	0	223	0	181	0	20	0	6	0	0	0	2	0	0	0	1	0	13	0	DK	223	0	-1	-1	-1	-9	-9	37	0	5	0	0	0	53	0	53	0	0	0	1	0	0	0	0	0	1	0	1	0	0	 	0	0	0	1	0	1	0	0	1	0	0	0	 	0	0	0	0	1	0	0	0	0	0	 	0
1	1	FAZ018	 	PHOENIX FCI AND SCP	37900 N 45TH AVE	PHOENIX	AZ	85086	7008	A	1	1	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	1	1	3	3	2	 	2	2	1049	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	944	0	296	0	1240	0	0	0	0	0	0	0	327	0	188	0	521	0	180	0	24	0	0	0	0	0	0	0	 	1240	0	6	0	877	0	357	0	0	0	1240	0	1149	0	78	0	13	0	1240	0	1137	0	103	0	0	0	1240	0	73	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	1224	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	2	0	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	2	0	12	1240	0	268	0	-1	-4	3	0	-1	-4	271	0	-1	-4	207	0	64	0	271	0	108	0	15	0	123	0	66	0	15	0	35	0	0	0	3	0	1	0	3	0	0	0	 	123	0	-1	-1	-1	-9	-9	52	0	0	0	0	0	16	0	16	0	0	0	1	0	0	1	0	1	1	0	0	0	0	 	1	1	1	1	0	1	1	1	1	0	1	0	 	-4	1	1	1	1	1	1	1	0	0	 	0
1	1	FPA262	 	SCHUYLKILL FCI AND SCP	INTERSTATE 81 & 901 W	MINERSVILLE	PA	17954	 	A	1	1	0	0	0	0	0	0	0	0	0	 	1	 	3	2	 	1	1	1	3	2	 	2	2	1010	0	0	-9	-4	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	 	-9	-9	1240	0	0	0	1240	0	0	0	0	0	0	0	226	0	744	0	256	0	2	0	12	0	0	0	0	0	0	0	 	1240	0	24	0	955	0	261	0	0	0	1240	0	1203	0	21	0	16	0	1240	0	1211	0	29	0	0	0	1240	0	85	0	-1	-4	-1	-4	-1	-4	-1	-4	-1	-4	 	-1	-4	1225	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	 	-4	-4	0	0	-4	-4	-4	-4	 	-4	-4	-4	-4	-4	-4	0	0	15	1240	0	254	0	-1	-4	1	0	-1	-4	255	0	-1	-4	217	0	38	0	255	0	112	0	4	0	116	0	107	0	0	0	5	0	1	0	2	0	0	0	1	0	0	0	 	116	0	-1	-1	-1	-9	-9	345	0	0	0	0	0	11	0	11	0	0	0	1	0	0	1	0	1	1	0	0	0	0	 	1	1	1	1	0	1	1	1	1	1	1	0	 	-4	1	1	1	1	1	1	1	0	0	 	0
1	1	PFL146	 	TAYLOR ANNEX	8501 HAMPTON SPRINGS RD	PERRY	FL	32348	8747	A	1	0	0	0	0	0	0	0	0	0	0	 	1	 	3	1	TAYLOR CI- MAIN UNIT (218)  TAYLOR WORK CAMP (227)	2	1	1	2	1	 	2	2	1159	0	0	-9	-4	2	-9	-9	-9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	2	2017	1243	0	0	0	1243	0	0	0	0	0	0	0	394	0	664	0	175	0	0	0	6	0	1	0	3	0	0	0	 	1243	0	708	0	319	0	216	0	0	0	1243	0	1243	0	0	0	0	0	1243	0	1153	0	88	0	2	0	1243	0	193	0	0	0	10	0	86	0	0	0	97	0	PENDING DISCIP., INVEST.,PROT.NEEDS, ETC.	193	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1243	0	1242	0	1	0	COLORADO	1243	0	0	0	0	0	-9	-9	-9	1243	0	120	0	0	0	0	0	0	0	120	0	0	0	71	0	49	0	120	0	71	0	48	0	119	0	91	0	25	0	2	0	0	0	0	0	0	0	1	0	0	0	 	119	0	22	21	11	0	0	1828	0	0	0	0	0	7	0	7	0	0	0	1	0	0	0	0	0	1	0	1	0	0	 	1	1	0	0	0	0	1	0	0	0	0	0	 	0	1	1	1	0	0	1	0	0	1	COMPASS 100	0
